name,features,unsafe,stability,file
_mm512_maskz_range_round_pd,avx512dq,False,stable,avx512dq.rs
_mm512_maskz_range_round_ps,avx512dq,False,stable,avx512dq.rs
_mm512_maskz_reduce_pd,avx512dq,False,stable,avx512dq.rs
_mm512_maskz_reduce_ps,avx512dq,False,stable,avx512dq.rs
_mm512_maskz_reduce_round_pd,avx512dq,False,stable,avx512dq.rs
_mm512_maskz_reduce_round_ps,avx512dq,False,stable,avx512dq.rs
_mm512_range_pd,avx512dq,False,stable,avx512dq.rs
_mm512_range_ps,avx512dq,False,stable,avx512dq.rs
_mm512_range_round_ps,avx512dq,False,stable,avx512dq.rs
_mm512_reduce_pd,avx512dq,False,stable,avx512dq.rs
_mm512_reduce_ps,avx512dq,False,stable,avx512dq.rs
_mm512_reduce_round_pd,avx512dq,False,stable,avx512dq.rs
_mm512_reduce_round_ps,avx512dq,False,stable,avx512dq.rs
_mm_fpclass_sd_mask,avx512dq,False,stable,avx512dq.rs
_mm_fpclass_ss_mask,avx512dq,False,stable,avx512dq.rs
_mm_mask_fpclass_sd_mask,avx512dq,False,stable,avx512dq.rs
_mm_mask_fpclass_ss_mask,avx512dq,False,stable,avx512dq.rs
_mm_mask_range_round_sd,avx512dq,False,stable,avx512dq.rs
_mm_mask_range_round_ss,avx512dq,False,stable,avx512dq.rs
_mm_mask_range_sd,avx512dq,False,stable,avx512dq.rs
_mm_mask_range_ss,avx512dq,False,stable,avx512dq.rs
_mm_mask_reduce_round_sd,avx512dq,False,stable,avx512dq.rs
_mm_mask_reduce_round_ss,avx512dq,False,stable,avx512dq.rs
_mm_mask_reduce_sd,avx512dq,False,stable,avx512dq.rs
_mm_mask_reduce_ss,avx512dq,False,stable,avx512dq.rs
_mm_maskz_range_round_sd,avx512dq,False,stable,avx512dq.rs
_mm_maskz_range_round_ss,avx512dq,False,stable,avx512dq.rs
_mm_maskz_range_sd,avx512dq,False,stable,avx512dq.rs
_mm_maskz_range_ss,avx512dq,False,stable,avx512dq.rs
_mm_maskz_reduce_round_sd,avx512dq,False,stable,avx512dq.rs
_mm_maskz_reduce_round_ss,avx512dq,False,stable,avx512dq.rs
_mm_maskz_reduce_sd,avx512dq,False,stable,avx512dq.rs
_mm_maskz_reduce_ss,avx512dq,False,stable,avx512dq.rs
_mm_range_round_sd,avx512dq,False,stable,avx512dq.rs
_mm_range_round_ss,avx512dq,False,stable,avx512dq.rs
_mm_reduce_round_sd,avx512dq,False,stable,avx512dq.rs
_mm_reduce_round_ss,avx512dq,False,stable,avx512dq.rs
_mm_reduce_sd,avx512dq,False,stable,avx512dq.rs
_mm_reduce_ss,avx512dq,False,stable,avx512dq.rs
_mm512_cvt_roundepi64_pd,"avx512dq,avx512dq,avx512vl",False,stable,avx512dq.rs
_mm512_range_round_pd,"avx512dq,avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtepi64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtepi64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtepu64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtepu64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvtps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvttpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvttpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvttps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_cvttps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_fpclass_pd_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_fpclass_ps_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtepi64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtepi64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtepu64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtepu64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvtps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvttpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvttpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvttps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_cvttps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_fpclass_pd_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_fpclass_ps_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_range_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_range_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_reduce_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_mask_reduce_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtepi64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtepi64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtepu64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtepu64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvtps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvttpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvttpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvttps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_cvttps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_range_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_range_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_reduce_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_maskz_reduce_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_range_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_range_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_reduce_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm256_reduce_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtepi64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtepi64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtepu64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtepu64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvtps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvttpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvttpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvttps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_cvttps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_fpclass_pd_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_fpclass_ps_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtepi64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtepi64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtepu64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtepu64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvtps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvttpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvttpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvttps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_cvttps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_fpclass_pd_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_fpclass_ps_mask,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_range_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_range_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_reduce_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_mask_reduce_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtepi64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtepi64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtepu64_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtepu64_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvtps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvttpd_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvttpd_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvttps_epi64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_cvttps_epu64,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_range_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_range_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_reduce_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_maskz_reduce_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_range_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_range_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_reduce_pd,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm_reduce_ps,"avx512dq,avx512vl",False,stable,avx512dq.rs
_mm512_add_round_pd,avx512f,False,stable,avx512f.rs
_mm512_add_round_ps,avx512f,False,stable,avx512f.rs
_mm512_cmp_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmp_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmp_round_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmp_round_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpeq_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpeq_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmple_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmple_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmplt_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpneq_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpneq_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpnle_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpnle_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpnlt_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpnlt_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpord_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpord_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpunord_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_cmpunord_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundepi32_ps,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundepu32_ps,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundpd_ps,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundph_ps,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundps_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundps_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundps_pd,avx512f,False,stable,avx512f.rs
_mm512_cvt_roundps_ph,avx512f,False,stable,avx512f.rs
_mm512_cvtepi64_epi8,avx512f,False,stable,avx512f.rs
_mm512_cvtpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvtpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvtpd_ps,avx512f,False,stable,avx512f.rs
_mm512_cvtpd_pslo,avx512f,False,stable,avx512f.rs
_mm512_cvtph_ps,avx512f,False,stable,avx512f.rs
_mm512_cvtps_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvtps_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvtps_pd,avx512f,False,stable,avx512f.rs
_mm512_cvtps_ph,avx512f,False,stable,avx512f.rs
_mm512_cvtpslo_pd,avx512f,False,stable,avx512f.rs
_mm512_cvtsepi32_epi16,avx512f,False,stable,avx512f.rs
_mm512_cvtsepi32_epi8,avx512f,False,stable,avx512f.rs
_mm512_cvtsepi64_epi16,avx512f,False,stable,avx512f.rs
_mm512_cvtsepi64_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvtsepi64_epi8,avx512f,False,stable,avx512f.rs
_mm512_cvtt_roundpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvtt_roundpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvtt_roundps_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvtt_roundps_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvttpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvttpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvttps_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvttps_epu32,avx512f,False,stable,avx512f.rs
_mm512_cvtusepi32_epi16,avx512f,False,stable,avx512f.rs
_mm512_cvtusepi32_epi8,avx512f,False,stable,avx512f.rs
_mm512_cvtusepi64_epi16,avx512f,False,stable,avx512f.rs
_mm512_cvtusepi64_epi32,avx512f,False,stable,avx512f.rs
_mm512_cvtusepi64_epi8,avx512f,False,stable,avx512f.rs
_mm512_div_round_pd,avx512f,False,stable,avx512f.rs
_mm512_div_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fixupimm_pd,avx512f,False,stable,avx512f.rs
_mm512_fixupimm_ps,avx512f,False,stable,avx512f.rs
_mm512_fixupimm_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fixupimm_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fmadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fmadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fmaddsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fmaddsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fmsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fmsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fmsubadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fmsubadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fnmadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fnmadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_fnmsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_fnmsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_getexp_pd,avx512f,False,stable,avx512f.rs
_mm512_getexp_ps,avx512f,False,stable,avx512f.rs
_mm512_getexp_round_pd,avx512f,False,stable,avx512f.rs
_mm512_getexp_round_ps,avx512f,False,stable,avx512f.rs
_mm512_getmant_pd,avx512f,False,stable,avx512f.rs
_mm512_getmant_ps,avx512f,False,stable,avx512f.rs
_mm512_getmant_round_pd,avx512f,False,stable,avx512f.rs
_mm512_getmant_round_ps,avx512f,False,stable,avx512f.rs
_mm512_i32gather_epi32,avx512f,True,stable,avx512f.rs
_mm512_i32gather_epi64,avx512f,True,stable,avx512f.rs
_mm512_i32gather_pd,avx512f,True,stable,avx512f.rs
_mm512_i32gather_ps,avx512f,True,stable,avx512f.rs
_mm512_i32logather_epi64,avx512f,True,stable,avx512f.rs
_mm512_i32logather_pd,avx512f,True,stable,avx512f.rs
_mm512_i32loscatter_epi64,avx512f,True,stable,avx512f.rs
_mm512_i32loscatter_pd,avx512f,True,stable,avx512f.rs
_mm512_i32scatter_epi32,avx512f,True,stable,avx512f.rs
_mm512_i32scatter_epi64,avx512f,True,stable,avx512f.rs
_mm512_i32scatter_pd,avx512f,True,stable,avx512f.rs
_mm512_i32scatter_ps,avx512f,True,stable,avx512f.rs
_mm512_i64gather_epi32,avx512f,True,stable,avx512f.rs
_mm512_i64gather_epi64,avx512f,True,stable,avx512f.rs
_mm512_i64gather_pd,avx512f,True,stable,avx512f.rs
_mm512_i64gather_ps,avx512f,True,stable,avx512f.rs
_mm512_i64scatter_epi32,avx512f,True,stable,avx512f.rs
_mm512_i64scatter_epi64,avx512f,True,stable,avx512f.rs
_mm512_i64scatter_pd,avx512f,True,stable,avx512f.rs
_mm512_i64scatter_ps,avx512f,True,stable,avx512f.rs
_mm512_mask2_permutex2var_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask2_permutex2var_epi64,avx512f,False,stable,avx512f.rs
_mm512_mask2_permutex2var_pd,avx512f,False,stable,avx512f.rs
_mm512_mask2_permutex2var_ps,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmaddsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmaddsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmsubadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask3_fmsubadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask3_fnmadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask3_fnmadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask3_fnmsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask3_fnmsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_add_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_add_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cmp_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmp_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmp_round_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmp_round_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpeq_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpeq_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmple_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmple_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmplt_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmplt_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpneq_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpneq_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpnle_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpnle_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpnlt_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpnlt_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpord_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpord_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpunord_pd_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_cmpunord_ps_mask,avx512f,False,stable,avx512f.rs
_mm512_mask_compress_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_compress_epi64,avx512f,False,stable,avx512f.rs
_mm512_mask_compress_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_compress_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_compressstoreu_epi32,avx512f,True,stable,avx512f.rs
_mm512_mask_compressstoreu_epi64,avx512f,True,stable,avx512f.rs
_mm512_mask_compressstoreu_pd,avx512f,True,stable,avx512f.rs
_mm512_mask_compressstoreu_ps,avx512f,True,stable,avx512f.rs
_mm512_mask_cvt_roundepi32_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundepu32_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundpd_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundph_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundps_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundps_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundps_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_cvt_roundps_ph,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtepi32_storeu_epi8,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtepi64_epi8,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtepi64_storeu_epi16,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtepi64_storeu_epi32,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtepi64_storeu_epi8,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtpd_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtpd_pslo,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtph_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtps_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtps_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtps_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtps_ph,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtpslo_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtsepi32_epi16,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtsepi32_epi8,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtsepi32_storeu_epi16,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtsepi32_storeu_epi8,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtsepi64_epi16,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtsepi64_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtsepi64_epi8,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtsepi64_storeu_epi16,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtsepi64_storeu_epi32,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtsepi64_storeu_epi8,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtt_roundpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtt_roundpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtt_roundps_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtt_roundps_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvttpd_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvttpd_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvttps_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvttps_epu32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtusepi32_epi16,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtusepi32_epi8,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtusepi32_storeu_epi16,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtusepi32_storeu_epi8,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtusepi64_epi16,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtusepi64_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtusepi64_epi8,avx512f,False,stable,avx512f.rs
_mm512_mask_cvtusepi64_storeu_epi16,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtusepi64_storeu_epi32,avx512f,True,stable,avx512f.rs
_mm512_mask_cvtusepi64_storeu_epi8,avx512f,True,stable,avx512f.rs
_mm512_mask_div_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_div_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_expand_epi32,avx512f,False,stable,avx512f.rs
_mm512_mask_expand_epi64,avx512f,False,stable,avx512f.rs
_mm512_mask_expand_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_expand_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_expandloadu_epi32,avx512f,True,stable,avx512f.rs
_mm512_mask_expandloadu_epi64,avx512f,True,stable,avx512f.rs
_mm512_mask_expandloadu_pd,avx512f,True,stable,avx512f.rs
_mm512_mask_expandloadu_ps,avx512f,True,stable,avx512f.rs
_mm512_mask_fixupimm_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fixupimm_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_fixupimm_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fixupimm_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_fmadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fmadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_fmaddsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fmaddsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_fmsub_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fmsub_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_fmsubadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fmsubadd_round_ps,avx512f,False,stable,avx512f.rs
_mm512_mask_fnmadd_round_pd,avx512f,False,stable,avx512f.rs
_mm512_mask_fnmadd_round_ps,avx512f,False,stable,avx512f.rs
